state,zipcode,n1,numdep,agi,numfarm,taxamt,contrib
CO,80542,2330,1590,231454000,30,28188000,2869000
CO,80543,3770,2680,244407000,40,20942000,1182000
CO,80545,470,110,29015000,0,2762000,204000
CO,80547,2260,2190,426521000,0,72228000,7327000
CO,80549,5850,3970,403869000,240,35553000,3195000
CO,80550,16410,11140,1744383000,160,228419000,25126000
CO,80601,17890,12820,1119529000,70,101160000,8358000
CO,80602,19080,13620,1921030000,80,231618000,21837000
CO,80603,7070,5250,512302000,100,50427000,3416000
CO,80610,1510,960,114218000,90,12590000,762000
CO,80611,340,260,28793000,90,3546000,287000
CO,80612,260,170,17817000,60,1611000,0
CO,80615,4140,2780,383551000,210,47329000,6851000
CO,80620,8840,6880,419973000,0,27523000,1357000
CO,80621,6320,4450,415545000,180,44647000,2210000
CO,80622,140,110,8600000,20,691000,0
CO,80624,500,370,43959000,60,6625000,343000
CO,80631,19780,15740,910672000,200,72597000,9364000
CO,80634,29880,18380,2128110000,120,224932000,32125000
CO,80640,5930,4540,384981000,0,34791000,2943000
CO,80642,2110,1300,174577000,120,20057000,2004000
CO,80643,1620,950,129719000,140,14392000,901000
CO,80644,1460,1020,112431000,140,13276000,1087000
CO,80645,2070,1340,142058000,130,14664000,1364000
CO,80648,590,380,40514000,60,3992000,183000
CO,80649,170,110,10176000,20,903000,0
CO,80650,840,590,53234000,40,4458000,332000
CO,80651,2240,1540,165882000,120,18102000,1585000
CO,80652,270,190,21546000,50,2288000,0
CO,80653,360,240,28482000,50,3387000,0
CO,80654,1360,980,91466000,120,8349000,577000
CO,80701,7610,5340,412955000,210,33522000,3167000
CO,80705,410,400,15803000,0,715000,0
CO,80720,1050,680,56364000,180,4098000,179000
CO,80722,190,90,13081000,40,1062000,0
CO,80723,3110,2060,167845000,120,13735000,786000
CO,80726,180,100,9000000,40,651000,0
CO,80727,150,110,6277000,30,336000,0
CO,80728,380,250,23342000,80,1709000,0
CO,80729,190,100,19568000,50,3204000,0
CO,80731,660,420,42992000,110,3765000,66000
CO,80733,220,160,11575000,20,732000,0
CO,80734,1320,1050,76703000,140,6277000,443000
CO,80735,150,160,9395000,40,531000,0
CO,80736,300,180,17413000,60,1360000,0
CO,80737,640,380,31555000,50,2367000,0
CO,80741,400,280,23617000,90,1779000,0
CO,80743,450,310,24745000,100,1933000,0
CO,80744,190,100,8453000,30,546000,0
CO,80747,220,130,11255000,60,753000,0
CO,80749,140,60,7160000,20,562000,0
CO,80750,170,110,8703000,30,580000,0
CO,80751,6690,3670,389635000,280,37512000,2733000
CO,80758,1570,1090,91269000,170,7034000,1367000
CO,80759,1970,1420,106515000,250,9113000,415000
CO,80804,130,80,6974000,40,458000,0
CO,80805,180,120,7648000,30,377000,0
CO,80807,1820,1280,106522000,200,9674000,430000
CO,80808,2770,1950,154704000,220,12613000,912000
CO,80809,800,330,66313000,0,7738000,730000
CO,80810,470,300,30483000,90,3125000,0
CO,80813,1050,410,50440000,0,3916000,184000
CO,80814,1990,840,142936000,0,14474000,1430000
CO,80815,390,200,20556000,100,1497000,0
CO,80816,2640,1050,170891000,30,15918000,1651000
CO,80817,13000,10210,650093000,30,43778000,3339000
CO,80818,140,90,6925000,40,497000,0
CO,80820,350,70,28057000,0,3307000,163000
CO,80821,450,290,23903000,70,1619000,0
CO,80825,160,130,9305000,40,678000,0
CO,80827,370,110,24039000,0,2148000,89000
CO,80828,1150,720,63387000,100,5201000,222000
CO,80829,2820,920,242967000,0,30977000,2788000
CO,80830,110,40,5515000,40,383000,0
CO,80831,13530,10580,1044485000,130,99227000,10485000
CO,80832,320,190,17078000,50,1403000,0
CO,80833,270,200,11783000,70,729000,0
CO,80834,120,60,5394000,30,310000,0
CO,80835,370,280,19721000,50,1462000,0
CO,80836,480,350,23787000,90,1579000,0
CO,80840,1040,810,46821000,0,2776000,188000
CO,80863,5640,2620,428903000,30,45366000,6093000
CO,80864,580,360,27160000,50,1794000,0
CO,80902,3720,5010,147581000,0,4240000,0
CO,80903,6900,2390,394229000,0,50537000,5363000
CO,80904,10740,3330,800057000,0,99541000,12779000
CO,80905,8700,3750,456331000,0,43523000,3661000
CO,80906,17680,9440,2038402000,50,311052000,59693000
CO,80907,14140,5550,863550000,30,92794000,7977000
CO,80908,9660,6750,1189384000,90,166801000,24979000
CO,80909,16830,8260,781648000,0,62313000,4590000
CO,80910,13340,8560,477817000,0,27546000,1791000
CO,80911,15480,9950,764557000,0,52939000,3800000
CO,80915,10430,6310,494543000,0,35441000,2419000
CO,80916,16870,13270,649787000,0,35742000,2038000
CO,80917,15030,7180,751597000,0,59050000,5557000
CO,80918,23420,11330,1450311000,30,138004000,15744000
CO,80919,14240,7380,1421302000,30,182761000,22915000
CO,80920,18340,12080,1555337000,40,173831000,29163000
CO,80921,11080,7810,1419310000,30,202744000,35029000
CO,80922,13220,8880,815827000,0,68441000,6403000
CO,80923,14670,9150,1008492000,0,93407000,9913000
CO,80924,5430,5020,595462000,0,73225000,10187000
CO,80925,5710,5090,348165000,0,24670000,2133000
CO,80926,760,390,55656000,0,6456000,763000
CO,80927,2680,2350,226440000,0,21158000,2444000
CO,80928,440,320,20511000,30,1384000,0
CO,80929,170,90,12189000,0,1212000,0
CO,80930,610,560,35207000,0,2511000,0
CO,80938,120,60,8944000,0,851000,0
CO,80951,1980,1540,112191000,0,8092000,459000
CO,81001,12070,8380,552641000,0,48201000,3314000
CO,81003,5260,3200,201534000,0,14918000,513000
CO,81004,10320,6310,396712000,50,27853000,1448000
CO,81005,14500,8000,813762000,50,74794000,5694000
CO,81006,5240,2960,319207000,170,29252000,1874000
CO,81007,14720,9020,973648000,40,91562000,6952000
CO,81008,5700,2980,347070000,20,34124000,2608000
CO,81020,370,170,17211000,20,1308000,0
CO,81022,620,420,28894000,50,1994000,0
CO,81023,590,230,47670000,30,5361000,449000
CO,81025,360,230,15348000,50,949000,0
CO,81029,100,60,3965000,40,207000,0
CO,81036,410,240,21578000,90,1621000,0
CO,81039,740,470,36819000,80,2520000,0
CO,81040,170,60,6660000,30,381000,0
CO,81041,250,240,9649000,20,448000,0
CO,81047,610,480,29481000,120,1988000,0
CO,81050,3820,2700,173664000,190,12174000,871000
CO,81052,3590,2610,173186000,180,13428000,1381000
CO,81054,1210,790,48414000,110,3188000,0
CO,81055,670,190,40955000,40,4261000,186000
CO,81057,170,140,8256000,40,488000,0
CO,81058,370,250,15038000,40,878000,0
CO,81062,270,190,10702000,50,589000,0
CO,81063,640,420,26710000,60,1740000,0
CO,81064,100,50,3128000,40,109000,0
CO,81067,2090,1530,88387000,120,5773000,220000
CO,81069,920,460,64007000,40,6693000,715000
CO,81071,120,100,7847000,40,670000,0
CO,81073,720,400,39116000,90,3822000,0
CO,81076,160,110,7273000,30,498000,0
CO,81082,4840,2510,242202000,140,21684000,995000
CO,81089,1750,900,73175000,60,5189000,235000
CO,81090,370,240,17904000,90,1166000,0
CO,81091,330,120,19228000,0,1831000,0
CO,81092,340,230,21294000,40,2021000,0
CO,81101,6290,4100,315560000,180,26391000,2476000
CO,81120,800,490,32580000,70,2193000,97000
CO,81122,4160,2270,287606000,150,27509000,2675000
CO,81123,290,190,12799000,0,991000,0
CO,81125,1300,1070,53874000,80,3469000,337000
CO,81130,390,130,25576000,0,2420000,139000
CO,81132,1300,680,68977000,70,5702000,395000
CO,81133,430,220,20204000,0,1503000,0
CO,81136,100,60,5678000,0,473000,0
CO,81137,2300,1420,110334000,210,9050000,628000
CO,81140,860,730,38357000,130,2211000,0
CO,81143,310,150,10598000,0,710000,0
CO,81144,3050,2050,166216000,170,14935000,1484000
CO,81146,280,140,12913000,30,976000,0
CO,81147,5980,2630,387858000,130,39212000,4909000
CO,81149,350,150,12722000,30,738000,0
CO,81151,530,540,23355000,80,1180000,296000
CO,81152,470,250,15629000,50,895000,0
CO,81154,580,170,34320000,0,3208000,496000
CO,81155,100,20,4942000,0,388000,0
CO,81201,4760,1770,357520000,90,40664000,3444000
CO,81210,160,30,10802000,0,1113000,0
CO,81211,3730,1470,261913000,40,26137000,3450000
CO,81212,11280,5620,616272000,230,52964000,6051000
CO,81223,860,310,45654000,30,4267000,233000
CO,81224,2700,1080,252260000,0,31694000,2897000
CO,81226,2540,1350,119484000,50,8696000,493000
CO,81230,4850,1920,288650000,80,27877000,8585000
CO,81233,410,130,26215000,0,2155000,143000
CO,81235,350,150,24275000,0,2137000,139000
CO,81236,570,120,45670000,20,4876000,254000
CO,81240,2010,950,112739000,160,9547000,671000
CO,81251,110,30,7998000,0,948000,0
CO,81252,1970,670,134659000,100,13786000,1708000
CO,81253,180,80,10951000,30,931000,0
CO,81301,14120,5530,1288592000,130,170668000,18655000
CO,81303,3680,1730,314441000,140,38090000,4158000
CO,81320,130,60,6478000,20,424000,0
CO,81321,6280,3610,337042000,280,32761000,2243000
CO,81323,2110,930,138693000,180,14494000,918000
CO,81324,530,290,25592000,90,1770000,0
CO,81326,960,470,69572000,80,7412000,611000
CO,81327,270,130,13589000,60,954000,0
CO,81328,1960,760,141688000,120,16621000,1735000
CO,81331,150,70,7647000,50,541000,0
CO,81401,10390,5630,554802000,170,45912000,5012000
CO,81403,5180,2900,366422000,270,36812000,5221000
CO,81410,720,350,34861000,40,2511000,0
CO,81413,2370,930,133456000,120,11025000,861000
CO,81415,670,300,37911000,120,3336000,681000
CO,81416,5680,3690,279672000,320,20697000,1620000
CO,81418,680,380,32859000,40,2338000,0
CO,81419,1570,840,85470000,230,7121000,472000
CO,81422,220,100,9806000,0,779000,0
CO,81424,490,240,23054000,50,1830000,0
CO,81425,2020,1410,89770000,220,5484000,310000
CO,81428,1670,700,85000000,150,7218000,505000
CO,81431,120,60,6551000,30,517000,0
CO,81432,1580,530,176559000,30,25273000,2416000
CO,81435,3340,1240,434745000,0,68834000,19460000
CO,81501,9330,3960,383208000,30,30413000,1706000
CO,81503,7230,3860,396330000,80,30831000,2415000
CO,81504,14180,8370,695516000,40,51862000,2639000
CO,81505,5420,2800,475297000,140,61322000,9517000
CO,81506,5600,2380,467984000,30,52999000,7680000
CO,81507,7520,3690,790212000,50,103028000,13512000
CO,81520,5970,4070,230262000,60,13829000,504000
CO,81521,7350,4630,495597000,230,46395000,4578000
CO,81523,320,130,23003000,30,2140000,88000
CO,81524,1030,610,73782000,180,6994000,533000
CO,81525,420,300,30242000,50,2626000,0
CO,81526,2480,1140,166175000,180,17250000,1362000
CO,81527,920,450,68191000,50,6729000,630000
CO,81601,6850,4010,621663000,20,79280000,8052000
CO,81610,140,70,6801000,0,504000,0
CO,81611,4360,1480,958326000,0,170447000,44932000
CO,81621,3610,1720,372476000,30,52082000,5423000
CO,81623,7650,3920,958164000,50,157779000,21490000
CO,81624,500,260,32425000,100,3130000,114000
CO,81625,4900,3260,286883000,180,23967000,1775000
CO,81630,430,280,23972000,30,1912000,0
CO,81632,4360,2550,728937000,0,124885000,25575000
CO,81635,2890,2050,156747000,50,12514000,790000
CO,81637,3620,2610,241094000,30,21499000,2213000
CO,81639,1080,560,73601000,90,6782000,224000
CO,81640,120,40,4701000,0,278000,0
CO,81641,1610,1170,104712000,140,8928000,536000
CO,81647,3310,2130,215333000,50,20074000,1460000
CO,81648,960,730,68197000,40,6355000,338000
CO,81650,5880,4450,332655000,140,27810000,2333000
CO,81652,2480,1830,155673000,110,13272000,1098000
CO,81654,660,210,98208000,0,15782000,3291000
CO,81657,2820,520,505690000,0,92890000,24950000
WY,82001,17390,9300,1005996000,40,89439000,4693000
WY,82007,9510,5630,447023000,60,34401000,1595000
WY,82009,17060,9120,1518870000,230,179004000,22235000
WY,82050,170,120,9698000,30,723000,0
WY,82053,650,420,45254000,60,4453000,431000
WY,82054,420,310,36017000,70,4165000,549000
WY,82059,110,60,10128000,0,1048000,0
WY,82070,8220,3620,530078000,130,55004000,6069000
WY,82072,6420,2590,371386000,40,38211000,3030000
WY,82082,780,460,52424000,100,5528000,0
WY,82083,150,70,7032000,20,464000,0
WY,82190,310,90,17461000,0,1470000,0
WY,82201,2980,1480,187235000,270,17474000,1616000
WY,82210,160,80,10618000,40,1030000,0
WY,82212,210,90,10787000,30,741000,0
WY,82213,270,110,16924000,40,1527000,0
WY,82214,610,320,34406000,0,2773000,0
WY,82221,190,110,8914000,30,573000,0
WY,82223,410,240,26065000,60,2210000,0
WY,82225,870,450,50745000,120,4327000,0
WY,82240,4140,2300,232050000,280,19895000,1785000
WY,82244,200,120,10193000,40,693000,0
WY,82301,3790,2530,254515000,30,25320000,1262000
WY,82321,320,210,23141000,40,2103000,0
WY,82325,450,160,28233000,30,2528000,0
WY,82327,280,190,15599000,0,1322000,0
WY,82329,140,70,5515000,0,399000,0
WY,82331,1250,520,186522000,40,30465000,1679000
WY,82334,190,90,13134000,0,1275000,0
WY,82401,3250,1970,209356000,140,21035000,1324000
WY,82410,740,390,39432000,40,3391000,0
WY,82411,280,300,13023000,40,640000,0
WY,82414,8150,3650,657465000,240,76923000,12760000
WY,82421,190,90,9757000,30,746000,0
WY,82426,1140,660,60243000,60,4533000,139000
WY,82431,1510,1160,88376000,100,7803000,902000
WY,82433,380,160,23337000,30,2376000,0
WY,82435,5310,3040,332896000,290,30774000,3668000
WY,82441,110,50,6753000,0,642000,0
WY,82442,340,170,20767000,40,1723000,0
WY,82443,2040,1040,114107000,120,10091000,819000
WY,82501,7630,4890,451790000,280,42010000,2165000
WY,82510,140,160,4445000,0,186000,0
WY,82513,930,290,75171000,30,8365000,1264000
WY,82514,1140,1440,39455000,0,1937000,0
WY,82516,240,120,11939000,40,738000,0
WY,82520,5470,3030,379990000,180,38706000,3441000
WY,82523,340,210,18019000,70,1274000,0
WY,82601,11670,6930,830769000,50,97522000,10923000
WY,82604,11670,6830,847367000,160,92889000,6823000
WY,82609,8690,5150,702860000,40,87049000,7150000
WY,82633,4530,2780,435288000,250,61535000,3724000
WY,82636,2240,1360,138054000,40,12816000,377000
WY,82637,1740,1060,117234000,60,11385000,511000
WY,82639,380,250,27418000,90,2289000,0
WY,82643,140,80,7797000,0,673000,0
WY,82649,440,280,24312000,50,2040000,0
WY,82701,2250,1220,155632000,170,13746000,775000
WY,82710,140,50,8354000,40,679000,0
WY,82712,140,70,10435000,0,1147000,0
WY,82716,7040,4660,451388000,140,43249000,1849000
WY,82718,10690,7680,895186000,230,102708000,6716000
WY,82720,390,180,29834000,80,3284000,0
WY,82721,1310,1090,97739000,110,9692000,679000
WY,82723,120,40,5890000,0,397000,0
WY,82727,740,560,56645000,100,5608000,287000
WY,82729,1150,520,85552000,130,8862000,364000
WY,82730,620,360,42386000,50,4058000,0
WY,82801,12430,6120,884583000,280,94137000,13590000
WY,82832,290,150,30777000,40,4400000,0
WY,82834,3650,1760,264672000,190,28690000,2428000
WY,82835,140,80,7962000,30,657000,0
WY,82836,520,280,60841000,30,8444000,871000
WY,82839,640,440,39810000,40,3374000,0
WY,82901,12460,8560,893680000,40,92333000,4982000
WY,82922,150,40,16465000,0,2251000,0
WY,82923,330,170,26886000,30,3000000,0
WY,82925,130,30,12719000,0,1364000,0
WY,82930,5580,4250,350212000,120,32128000,4157000
WY,82932,290,190,20223000,60,1629000,0
WY,82933,360,300,26184000,40,2159000,0
WY,82935,5690,4000,433393000,40,44153000,2717000
WY,82937,1350,1190,100082000,70,8987000,1060000
WY,82941,2310,1460,224017000,60,30271000,1698000
WY,82943,130,50,6604000,0,541000,0
WY,83001,5760,2140,1693906000,60,311013000,102470000
WY,83002,5400,3270,922854000,30,140408000,66035000
WY,83011,110,40,64262000,0,13153000,0
WY,83012,230,80,28438000,0,2828000,0
WY,83014,1660,590,971506000,30,203199000,52192000
WY,83025,500,110,214286000,0,45837000,7457000
WY,83101,1300,860,94057000,30,8829000,369000
WY,83110,1930,1700,137865000,130,12424000,3436000
WY,83111,190,170,12766000,30,1014000,0
WY,83112,320,190,24683000,0,2376000,648000
WY,83113,980,670,68568000,60,6778000,252000
WY,83114,320,380,19332000,60,1134000,650000
WY,83115,250,120,18089000,40,1785000,0
WY,83118,440,300,31388000,30,3016000,318000
WY,83120,220,130,14585000,20,1340000,0
WY,83122,150,140,8067000,0,551000,0
WY,83123,270,180,17488000,0,1579000,0
WY,83126,200,180,17041000,30,1924000,0
WY,83127,1620,900,135778000,60,15181000,2157000
WY,83128,950,410,119435000,0,17825000,1305000
ID,83201,15650,10680,858360000,70,72171000,17052000
ID,83202,9130,7300,487612000,150,34345000,7378000
ID,83204,7520,4450,423205000,60,36966000,9828000
ID,83210,1270,1290,63755000,70,3821000,974000
ID,83211,2650,2490,135996000,140,9406000,1827000
ID,83213,540,350,27224000,30,1995000,0
ID,83214,250,290,13092000,50,690000,0
ID,83217,320,270,15177000,50,827000,0
ID,83221,10770,9360,589044000,540,44389000,11329000
ID,83226,1020,490,50676000,90,3449000,601000
ID,83228,230,340,11658000,40,537000,0
ID,83232,200,220,10569000,0,562000,0
ID,83234,450,340,20457000,60,1144000,161000
ID,83236,950,880,82605000,100,9800000,1275000
ID,83237,590,560,31351000,20,2046000,648000
ID,83241,750,670,42273000,80,2817000,523000
ID,83244,130,110,7080000,40,457000,0
ID,83245,940,710,63019000,80,5491000,1376000
ID,83246,480,240,27980000,40,2526000,205000
ID,83250,700,540,36960000,70,2492000,596000
ID,83251,510,290,29365000,60,2519000,0
ID,83252,1760,1390,87661000,240,5469000,1401000
ID,83254,1530,1110,78029000,160,5150000,841000
ID,83255,400,350,22709000,80,1483000,0
ID,83262,550,490,31325000,70,2184000,560000
ID,83263,3910,3430,210341000,390,13733000,5002000
ID,83271,180,190,9705000,30,567000,0
ID,83272,110,70,6653000,0,428000,0
ID,83274,4100,3930,251815000,150,20998000,7538000
ID,83276,1710,1340,109854000,80,9023000,1481000
ID,83278,190,40,12734000,0,1284000,0
ID,83286,530,570,26932000,90,1497000,596000
ID,83287,110,20,6301000,0,441000,0
ID,83301,24550,17670,1321231000,300,108114000,20523000
ID,83311,230,180,17406000,30,1453000,0
ID,83313,1520,950,102429000,60,9797000,870000
ID,83314,370,280,16889000,40,1160000,0
ID,83316,4250,2950,207283000,360,14832000,1554000
ID,83318,7340,6970,395848000,240,28494000,10069000
ID,83320,410,340,23182000,50,1749000,263000
ID,83321,210,170,8767000,20,406000,0
ID,83323,760,780,52986000,80,5209000,1281000
ID,83324,230,240,9958000,40,483000,0
ID,83325,400,330,20658000,20,1236000,0
ID,83327,400,240,25832000,50,2284000,0
ID,83328,2520,1910,143318000,160,11309000,1728000
ID,83330,2680,2240,136164000,190,9628000,1022000
ID,83332,1040,550,54332000,90,4558000,371000
ID,83333,5120,3290,475455000,30,59816000,9390000
ID,83334,820,650,45846000,30,3654000,0
ID,83335,780,690,37444000,50,2354000,0
ID,83336,2340,1890,113107000,80,7867000,1045000
ID,83338,8220,7600,410805000,280,27962000,3923000
ID,83340,3600,1320,804224000,0,141080000,20605000
ID,83341,3220,3110,232763000,120,21811000,5115000
